1,192,30
1,193,14
1,194,0
1,195,73
1,196,18
1,197,29
1,198,21
1,199,41
1,200,84
1,201,67
1,202,0
1,203,53
1,204,42
1,205,77
1,206,89
1,207,34
1,208,18
1,209,64
1,210,6
1,211,94
1,212,32
1,213,60
1,214,57
1,215,0
1,216,53
1,217,74
1,218,0
1,219,61
1,220,95
1,221,0
1,222,62
1,223,52
1,224,78
1,225,25
1,226,45
1,227,68
1,228,38
1,229,76
1,230,3
1,231,0
1,232,0
1,233,64
1,234,69
1,235,0
1,236,0
1,237,84
1,238,52
1,239,0
1,240,31
1,241,47
1,242,31
1,243,91
1,244,15
1,245,74
1,246,90
1,247,0
1,248,0
1,249,0
1,250,38
1,251,37
1,252,38
1,253,41
1,254,0
1,255,79
1,256,38
1,257,21
1,258,3
1,259,21
1,260,0
1,261,0
1,262,64
1,263,29
1,264,10
1,265,18
1,266,0
1,267,52
1,268,53
1,269,0
1,270,18
1,271,95
1,272,8
1,273,0
1,274,0
1,275,0
1,276,33
1,277,0
1,278,84
1,279,97
1,280,61
1,281,19
1,282,0
1,283,29
1,284,83
1,285,77
1,286,0
1,287,84
1,288,93
1,289,1
1,290,79
1,291,0
1,292,0
1,293,80
1,294,0
1,295,64
1,296,39
1,297,61
1,298,36
1,299,63
1,300,56
2,1,18
2,2,12
2,3,59
2,4,0
2,5,0
2,6,26
2,7,44
2,8,48
2,9,0
2,10,0
2,11,8
2,12,0
2,13,73
2,14,53
2,15,56
2,16,5
2,17,8
2,18,0
2,19,95
2,20,78
2,21,22
2,22,70
2,23,5
2,24,0
2,25,0
2,26,0
2,27,0
2,28,0
2,29,78
2,30,0
2,31,9
2,32,44
2,33,0
2,34,89
2,35,39
2,36,0
2,37,99
2,38,84
2,39,81
2,40,0
2,41,87
2,42,9
2,43,4
2,44,0
2,45,32
2,46,0
2,47,5
2,48,11
2,49,0
2,50,51
2,51,3
2,52,36
2,53,0
2,54,49
2,55,34
2,56,5
2,57,67
2,58,62
2,59,44
2,60,90
2,61,11
2,62,64
2,63,44
2,64,0
2,65,75
2,66,26
2,67,55
2,68,7
2,69,26
2,70,36
2,71,0
2,72,1
2,73,8
2,74,0
2,75,0
2,76,34
2,77,15
2,78,85
2,79,0
2,80,0
2,81,99
2,82,59
2,83,73
2,84,61
2,85,21
2,86,66
2,87,0
2,88,48
2,89,78
2,90,65
2,91,29
2,92,17
2,93,92
2,94,42
2,95,18
2,96,77
2,97,50
2,98,62
2,99,0
2,100,88
2,101,71
2,102,49
2,103,35
2,104,0
2,105,86
2,106,25
2,107,8
2,108,0
2,109,0
2,110,28
2,111,56
2,112,0
2,113,96
2,114,72
2,115,13
2,116,46
2,117,11
2,118,73
2,119,34
2,120,28
2,121,98
2,122,83
2,123,20
2,124,65
2,125,64
2,126,57
2,127,27
2,128,0
2,129,0
2,130,4
2,131,0
2,132,99
2,133,85
2,134,30
2,135,0
2,136,0
2,137,22
2,138,67
2,139,40
2,140,0
2,141,1
2,142,68
2,143,0
2,144,91
2,145,0
2,146,0
2,147,0
2,148,22
2,149,92
2,150,0
2,151,15
2,152,32
2,153,80
2,154,98
2,155,1
2,156,39
2,157,52
2,158,80
2,159,37
2,160,60
2,161,78
2,162,63
2,163,21
2,164,17
2,165,49
2,166,64
2,167,11
2,168,4
2,169,8
2,170,89
2,171,60
2,172,43
2,173,67
2,174,14
2,175,87
2,176,2
2,177,0
2,178,55
2,179,69
2,180,69
2,181,0
2,182,72
2,183,34
2,184,0
2,185,0
2,186,0
2,187,69
2,188,66
2,189,35
2,190,66
2,191,78
2,192,15
2,193,0
2,194,70
2,195,52
2,196,18
2,197,87
2,198,0
2,199,86
2,200,0
2,201,73
2,202,0
2,203,0
2,204,36
2,205,43
2,206,83
2,207,70
2,208,75
2,209,32
2,210,41
2,211,30
2,212,71
2,213,3
2,214,78
2,215,60
2,216,90
2,217,9
2,218,0
2,219,85
2,220,32
2,221,97
2,222,95
2,223,0
2,224,33
2,225,2
2,226,16
2,227,0
2,228,0
2,229,98
2,230,57
2,231,16
2,232,88
2,233,80
2,234,26
2,235,22
2,236,32
2,237,88
2,238,28
2,239,19
2,240,0
2,241,0
2,242,0
2,243,0
2,244,46
2,245,33
2,246,97
2,247,23
2,248,39
2,249,31
2,250,45
2,251,0
2,252,56
2,253,0
2,254,94
2,255,65
2,256,34
2,257,80
2,258,11
2,259,0
2,260,5
2,261,0
2,262,23
2,263,0
2,264,80
2,265,10
2,266,15
2,267,56
2,268,34
2,269,0
2,270,31
2,271,68
2,272,0
2,273,17
2,274,87
2,275,61
2,276,19
2,277,39
2,278,3
2,279,33
2,280,89
2,281,0
2,282,92
2,283,52
2,284,0
2,285,31
2,286,27
2,287,25
2,288,59
2,289,70
2,290,0
2,291,19
2,292,14
2,293,0
2,294,39
2,295,0
2,296,0
2,297,55
2,298,65
2,299,84
2,300,58
3,1,73
3,2,97
3,3,4
3,4,42
3,5,66
3,6,83
3,7,86
3,8,99
3,9,64
3,10,23
3,11,67
3,12,53
3,13,33
3,14,0
3,15,63
3,16,36
3,17,76
3,18,37
3,19,0
3,20,0
3,21,47
3,22,26
3,23,80
3,24,44
3,25,62
3,26,0
3,27,59
3,28,36
3,29,0
3,30,75
3,31,94
3,32,58
3,33,22
3,34,60
3,35,97
3,36,89
3,37,21
3,38,99
3,39,15
3,40,0
3,41,91
3,42,22
3,43,48
3,44,54
3,45,52
3,46,0
3,47,66
3,48,0
3,49,49
3,50,0
3,51,11
3,52,82
3,53,98
3,54,7
3,55,0
3,56,0
3,57,2
3,58,20
3,59,62
3,60,84
3,61,77
3,62,45
3,63,0
3,64,0
3,65,96
3,66,30
3,67,92
3,68,43
3,69,99
3,70,64
3,71,88
3,72,0
3,73,23
3,74,8
3,75,41
3,76,85
3,77,91
3,78,25
3,79,87
3,80,86
3,81,81
3,82,0
3,83,85
3,84,90
3,85,84
3,86,50
3,87,52
3,88,22
3,89,3
3,90,18
3,91,17
3,92,97
3,93,98
3,94,99
3,95,97
3,96,41
3,97,23
3,98,97
3,99,0
3,100,20
3,101,80
3,102,0
3,103,60
3,104,0
3,105,28
3,106,67
3,107,51
3,108,71
3,109,8
3,110,79
3,111,56
3,112,22
3,113,94
3,114,97
3,115,31
3,116,76
3,117,42
3,118,4
3,119,48
3,120,19
3,121,43
3,122,73
3,123,38
3,124,0
3,125,18
3,126,94
3,127,38
3,128,38
3,129,7
3,130,87
3,131,95
3,132,11
3,133,8
3,134,8
3,135,94
3,136,0
3,137,6
3,138,0
3,139,5
3,140,64
3,141,0
3,142,12
3,143,0
3,144,10
3,145,0
3,146,96
3,147,58
3,148,66
3,149,10
3,150,35
3,151,17
3,152,86
3,153,87
3,154,38
3,155,64
3,156,58
3,157,0
3,158,0
3,159,60
3,160,49
3,161,0
3,162,69
3,163,36
3,164,2
3,165,0
3,166,23
3,167,0
3,168,52
3,169,20
3,170,35
3,171,87
3,172,0
3,173,44
3,174,68
3,175,14
3,176,42
3,177,0
3,178,11
3,179,27
3,180,5
3,181,0
3,182,54
3,183,14
3,184,94
3,185,0
3,186,52
3,187,57
3,188,47
3,189,60
3,190,18
3,191,33
3,192,24
3,193,70
3,194,0
3,195,48
3,196,53
3,197,83
3,198,12
3,199,0
3,200,63
3,201,65
3,202,46
3,203,44
3,204,84
3,205,89
3,206,93
3,207,49
3,208,18
3,209,0
3,210,26
3,211,0
3,212,44
3,213,23
3,214,3
3,215,55
3,216,61
3,217,0
3,218,41
3,219,11
3,220,95
3,221,0
3,222,0
3,223,7
3,224,13
3,225,37
3,226,3
3,227,84
3,228,0
3,229,52
3,230,17
3,231,86
3,232,0
3,233,92
3,234,81
3,235,42
3,236,3
3,237,48
3,238,75
3,239,60
3,240,19
3,241,10
3,242,0
3,243,4
3,244,93
3,245,29
3,246,60
3,247,0
3,248,46
3,249,89
3,250,64
3,251,0
3,252,0
3,253,77
3,254,96
3,255,14
3,256,0
3,257,61
3,258,74
3,259,31
3,260,0
3,261,22
3,262,71
3,263,75
3,264,0
3,265,55
3,266,0
3,267,77
3,268,2
3,269,86
3,270,0
3,271,0
3,272,0
3,273,14
3,274,58
3,275,97
3,276,89
3,277,14
3,278,43
3,279,97
3,280,26
3,281,31
3,282,61
3,283,0
3,284,53
3,285,75
3,286,93
3,287,0
3,288,59
3,289,0
3,290,7
3,291,0
3,292,74
3,293,0
3,294,0
3,295,9
3,296,75
3,297,6
3,298,5
3,299,47
3,300,51
4,1,24
4,2,0
4,3,77
4,4,0
4,5,51
4,6,37
4,7,86
4,8,20
4,9,3
4,10,91
4,11,36
4,12,24
4,13,46
4,14,1
4,15,48
4,16,37
4,17,0
4,18,48
4,19,66
4,20,14
4,21,28
4,22,0
4,23,66
4,24,0
4,25,0
4,26,44
4,27,35
4,28,18
4,29,51
4,30,0
4,31,90
4,32,66
4,33,0
4,34,18
4,35,32
4,36,66
4,37,41
4,38,89
4,39,41
4,40,74
4,41,16
4,42,54
4,43,28
4,44,3
4,45,0
4,46,8
4,47,82
4,48,9
4,49,78
4,50,64
4,51,68
4,52,56
4,53,0
4,54,5
4,55,93
4,56,66
4,57,23
4,58,0
4,59,0
4,60,64
4,61,69
4,62,50
4,63,82
4,64,48
4,65,83
4,66,57
4,67,20
4,68,84
4,69,29
4,70,81
4,71,81
4,72,26
4,73,53
4,74,18
4,75,57
4,76,0
4,77,0
4,78,66
4,79,0
4,80,83
4,81,0
4,82,0
4,83,0
4,84,0
4,85,21
4,86,99
4,87,0
4,88,65
4,89,31
4,90,18
4,91,34
4,92,74
4,93,49
4,94,48
4,95,21
4,96,0
4,97,91
4,98,99
4,99,49
4,100,0
4,101,70
4,102,0
4,103,4
4,104,64
4,105,79
4,106,14
4,107,84
4,108,6
4,109,54
4,110,40
4,111,50
4,112,21
4,113,92
4,114,41
4,115,71
4,116,49
4,117,52
4,118,74
4,119,78
4,120,0
4,121,0
4,122,50
4,123,0
4,124,76
4,125,79
4,126,43
4,127,89
4,128,80
4,129,20
4,130,70
4,131,62
4,132,8
4,133,0
4,134,91
4,135,50
4,136,16
4,137,67
4,138,99
4,139,7
4,140,54
4,141,90
4,142,93
4,143,65
4,144,64
4,145,59
4,146,67
4,147,0
4,148,8
4,149,21
4,150,82
4,151,88
4,152,0
4,153,1
4,154,67
4,155,78
4,156,43
4,157,0
4,158,0
4,159,22
4,160,68
4,161,51
4,162,53
4,163,83
4,164,30
4,165,82
4,166,94
4,167,57
4,168,0
4,169,0
4,170,0
4,171,38
4,172,54
4,173,9
4,174,71
4,175,48
4,176,0
4,177,15
4,178,27
4,179,0
4,180,67
4,181,85
4,182,75
4,183,96
4,184,15
4,185,14
4,186,73
4,187,90
4,188,76
4,189,6
4,190,91
4,191,0
4,192,95
4,193,53
4,194,7
4,195,3
4,196,0
4,197,71
4,198,0
4,199,72
4,200,66
4,201,0
4,202,68
4,203,63
4,204,17
4,205,0
4,206,87
4,207,68
4,208,72
4,209,44
4,210,70
4,211,7
4,212,59
4,213,51
4,214,19
4,215,35
4,216,71
4,217,30
4,218,13
4,219,51
4,220,0
4,221,0
4,222,24
4,223,18
4,224,32
4,225,13
4,226,0
4,227,63
4,228,0
4,229,0
4,230,0
4,231,4
4,232,70
4,233,79
4,234,53
4,235,76
4,236,25
4,237,36
4,238,79
4,239,69
4,240,50
4,241,42
4,242,16
4,243,8
4,244,98
4,245,4
4,246,9
4,247,42
4,248,0
4,249,67
4,250,31
4,251,68
4,252,19
4,253,38
4,254,65
4,255,54
4,256,6
4,257,75
4,258,31
4,259,6
4,260,75
4,261,94
4,262,0
4,263,43
4,264,37
4,265,0
4,266,0
4,267,0
4,268,40
4,269,0
4,270,94
4,271,96
4,272,34
4,273,0
4,274,0
4,275,0
4,276,21
4,277,58
4,278,35
4,279,83
4,280,0
4,281,78
4,282,11
4,283,64
4,284,80
4,285,42
4,286,0
4,287,90
4,288,11
4,289,37
4,290,0
4,291,57
4,292,40
4,293,85
4,294,25
4,295,12
4,296,94
4,297,97
4,298,0
4,299,68
4,300,10
5,1,0
5,2,11
5,3,56
5,4,99
5,5,41
5,6,64
5,7,0
5,8,64
5,9,24
5,10,12
5,11,33
5,12,7
5,13,41
5,14,26
5,15,48
5,16,73
5,17,38
5,18,0
5,19,99
5,20,0
5,21,37
5,22,1
5,23,67
5,24,60
5,25,0
5,26,77
5,27,0
5,28,21
5,29,85
5,30,59
5,31,65
5,32,0
5,33,0
5,34,28
5,35,94
5,36,14
5,37,65
5,38,0
5,39,13
5,40,76
5,41,0
5,42,17
5,43,69
5,44,61
5,45,8
5,46,92
5,47,28
5,48,95
5,49,50
5,50,25
5,51,58
5,52,0
5,53,5
5,54,47
5,55,24
5,56,29
5,57,9
5,58,69
5,59,0
5,60,2
5,61,24
5,62,29
5,63,26
5,64,0
5,65,74
5,66,68
5,67,93
5,68,71
5,69,98
5,70,0
5,71,0
5,72,34
5,73,76
5,74,0
5,75,34
5,76,4
5,77,0
5,78,56
5,79,18
5,80,18
5,81,53
5,82,69
5,83,0
5,84,94
5,85,93
5,86,54
5,87,78
5,88,33
5,89,74
5,90,46
5,91,75
5,92,12
5,93,26
5,94,22
5,95,93
5,96,0
5,97,57
5,98,85
5,99,0
5,100,0
5,101,53
5,102,33
5,103,63
5,104,57
5,105,43
5,106,16
5,107,75
5,108,0
5,109,23
5,110,88
5,111,0
5,112,16
5,113,39
5,114,0
5,115,25
5,116,83
5,117,79
5,118,62
5,119,63
5,120,14
5,121,44
5,122,34
5,123,27
5,124,0
5,125,50
5,126,0
5,127,4
5,128,60
5,129,93
5,130,0
5,131,71
5,132,38
5,133,84
5,134,49
5,135,0
5,136,6
5,137,0
5,138,70
5,139,44
5,140,42
5,141,0
5,142,1
5,143,0
5,144,14
5,145,28
5,146,57
5,147,62
5,148,0
5,149,50
5,150,98
5,151,0
5,152,11
5,153,67
5,154,0
5,155,20
5,156,0
5,157,47
5,158,36
5,159,88
5,160,74
5,161,10
5,162,77
5,163,97
5,164,70
5,165,15
5,166,20
5,167,65
5,168,0
5,169,26
5,170,71
5,171,87
5,172,81
5,173,63
5,174,0
5,175,0
5,176,0
5,177,81
5,178,0
5,179,0
5,180,0
5,181,80
5,182,72
5,183,91
5,184,72
5,185,72
5,186,95
5,187,73
5,188,41
5,189,47
5,190,0
5,191,90
5,192,0
5,193,99
5,194,90
5,195,8
5,196,0
5,197,49
5,198,3
5,199,7
5,200,69
5,201,47
5,202,0
5,203,83
5,204,81
5,205,0
5,206,39
5,207,60
5,208,6
5,209,60
5,210,0
5,211,92
5,212,15
5,213,97
5,214,0
5,215,55
5,216,31
5,217,48
5,218,78
5,219,30
5,220,56
5,221,0
5,222,98
5,223,22
5,224,6
5,225,72
5,226,0
5,227,50
5,228,58
5,229,13
5,230,66
5,231,76
5,232,44
5,233,49
5,234,59
5,235,27
5,236,3
5,237,54
5,238,17
5,239,60
5,240,46
5,241,33
5,242,32
5,243,0
5,244,79
5,245,60
5,246,82
5,247,95
5,248,75
5,249,80
5,250,10
5,251,0
5,252,0
5,253,40
5,254,0
5,255,13
5,256,24
5,257,27
5,258,0
5,259,35
5,260,33
5,261,0
5,262,40
5,263,72
5,264,14
5,265,52
5,266,11
5,267,18
5,268,0
5,269,62
5,270,12
5,271,51
5,272,4
5,273,79
5,274,32
5,275,99
5,276,41
5,277,45
5,278,23
5,279,0
5,280,0
5,281,90
5,282,54
5,283,59
5,284,10
5,285,39
5,286,31
5,287,0
5,288,64
5,289,0
5,290,56
5,291,6
5,292,5
5,293,64
5,294,92
5,295,24
5,296,23
5,297,0
5,298,98
5,299,38
5,300,69
6,1,96
6,2,15
6,3,57
6,4,0
6,5,0
6,6,61
6,7,33
6,8,50
6,9,92
6,10,10
6,11,24
6,12,30
6,13,0
6,14,79
6,15,89
6,16,0
6,17,65
6,18,0
6,19,96
6,20,0
6,21,0
6,22,0
6,23,36
6,24,38
6,25,0
6,26,81
6,27,86
6,28,0
6,29,0
6,30,51
6,31,2
6,32,48
6,33,0
6,34,0
6,35,42
6,36,10
6,37,53
6,38,40
6,39,35
6,40,71
6,41,69
6,42,96
6,43,45
6,44,0
6,45,0
6,46,70
6,47,92
6,48,0
6,49,0
6,50,8
6,51,0
6,52,6
6,53,62
6,54,43
6,55,12
6,56,11
6,57,65
6,58,12
6,59,0
6,60,18
6,61,72
6,62,9
6,63,63
6,64,58
6,65,73
6,66,2
6,67,6
6,68,4
6,69,57
6,70,8
6,71,0
6,72,42
6,73,68
6,74,19
6,75,0
6,76,93
6,77,86
6,78,99
6,79,18
6,80,0
6,81,20
6,82,0
6,83,28
6,84,84
6,85,58
6,86,0
6,87,89
6,88,4
6,89,3
6,90,82
6,91,87
6,92,13
6,93,93
6,94,33
6,95,43
6,96,4
6,97,41
6,98,41
6,99,0
6,100,52
6,101,19
6,102,14
6,103,28
6,104,15
6,105,63
6,106,76
6,107,16
6,108,85
6,109,71
6,110,0
6,111,35
6,112,74
6,113,26
6,114,37
6,115,23
6,116,65
6,117,32
6,118,6
6,119,0
6,120,2
6,121,59
6,122,75
6,123,93
6,124,0
6,125,12
6,126,36
6,127,8
6,128,88
6,129,0
6,130,70
6,131,70
6,132,6
6,133,0
6,134,97
6,135,6
6,136,8
6,137,0
6,138,38
6,139,0
6,140,79
6,141,0
6,142,8
6,143,13
6,144,13
6,145,22
6,146,98
6,147,60
6,148,0
6,149,0
6,150,0
6,151,13
6,152,66
6,153,0
6,154,58
6,155,78
6,156,0
6,157,36
6,158,72
6,159,78
6,160,49
6,161,10
6,162,0
6,163,79
6,164,9
6,165,8
6,166,60
6,167,0
6,168,69
6,169,57
6,170,75
6,171,0
6,172,0
6,173,0
6,174,53
6,175,36
6,176,0
6,177,2
6,178,32
6,179,0
6,180,0
6,181,0
6,182,0
6,183,59
6,184,68
6,185,58
6,186,0
6,187,12
6,188,66
6,189,57
6,190,0
6,191,74
6,192,99
6,193,0
6,194,75
6,195,92
6,196,54
6,197,57
6,198,29
6,199,10
6,200,10
6,201,86
6,202,93
6,203,51
6,204,10
6,205,37
6,206,49
6,207,0
6,208,89
6,209,46
6,210,31
6,211,42
6,212,92
6,213,23
6,214,66
6,215,32
6,216,98
6,217,85
6,218,18
6,219,0
6,220,83
6,221,44
6,222,45
6,223,0
6,224,79
6,225,0
6,226,28
6,227,0
6,228,37
6,229,0
6,230,65
6,231,0
6,232,79
6,233,56
6,234,67
6,235,93
6,236,47
6,237,69
6,238,93
6,239,71
6,240,0
6,241,18
6,242,50
6,243,75
6,244,60
6,245,98
6,246,96
6,247,0
6,248,36
6,249,67
6,250,94
6,251,76
6,252,27
6,253,36
6,254,75
6,255,7
6,256,0
6,257,32
6,258,72
6,259,12
6,260,11
6,261,76
6,262,84
6,263,48
6,264,8
6,265,0
6,266,84
6,267,58
6,268,0
6,269,69
6,270,29
6,271,0
6,272,4
6,273,51
6,274,47
6,275,99
6,276,96
6,277,1
6,278,0
6,279,20
6,280,38
6,281,88
6,282,0
6,283,4
6,284,87
6,285,35
6,286,37
6,287,0
6,288,40
6,289,0
6,290,0
6,291,72
6,292,15
6,293,0
6,294,0
6,295,25
6,296,82
6,297,3
6,298,0
6,299,21
6,300,7
7,1,0
7,2,86
7,3,14
7,4,0
7,5,14
7,6,17
7,7,0
7,8,22
7,9,0
7,10,61
7,11,44
7,12,5
7,13,13
7,14,63
7,15,88
7,16,94
7,17,61
7,18,0
7,19,0
7,20,77
7,21,51
7,22,69
7,23,21
7,24,78
7,25,68
7,26,81
7,27,45
7,28,22
7,29,44
7,30,89
7,31,32
7,32,96
7,33,0
7,34,95
7,35,4
7,36,80
7,37,12
7,38,63
7,39,7
7,40,83
7,41,0
7,42,36
7,43,49
7,44,50
7,45,78
7,46,93
7,47,74
7,48,44
7,49,66
7,50,91
7,51,35
7,52,96
7,53,24
7,54,7
7,55,74
7,56,59
7,57,78
7,58,79
7,59,7
7,60,55
7,61,62
7,62,59
7,63,96
7,64,32
7,65,73
7,66,13
7,67,0
7,68,18
7,69,95
7,70,22
7,71,18
7,72,1
7,73,84
7,74,36
7,75,67
7,76,79
7,77,35
7,78,82
7,79,30
7,80,0
7,81,23
7,82,13
7,83,63
7,84,0
7,85,85
7,86,0
7,87,67
7,88,0
7,89,38
7,90,0
7,91,0
7,92,0
7,93,11
7,94,8
7,95,17
7,96,68
7,97,59
7,98,35
7,99,0
7,100,33
7,101,2
7,102,62
7,103,51
7,104,0
7,105,21
7,106,98
7,107,96
7,108,99
7,109,84
7,110,90
7,111,0
7,112,82
7,113,51
7,114,52
7,115,36
7,116,55
7,117,0
7,118,96
7,119,0
7,120,55
7,121,39
7,122,40
7,123,66
7,124,63
7,125,68
7,126,68
7,127,45
7,128,36
7,129,0
7,130,34
7,131,33
7,132,14
7,133,21
7,134,27
7,135,39
7,136,0
7,137,42
7,138,72
7,139,99
7,140,23
7,141,0
7,142,7
7,143,83
7,144,20
7,145,0
7,146,12
7,147,91
7,148,19
7,149,25
7,150,14
7,151,1
7,152,51
7,153,0
7,154,49
7,155,34
7,156,0
7,157,53
7,158,84
7,159,51
7,160,87
7,161,53
7,162,81
7,163,53
7,164,67
7,165,49
7,166,0
7,167,0
7,168,89
7,169,84
7,170,65
7,171,27
7,172,62
7,173,0
7,174,14
7,175,98
7,176,18
7,177,23
7,178,24
7,179,45
7,180,0
7,181,62
7,182,11
7,183,22
7,184,0
7,185,97
7,186,0
7,187,17
7,188,47
7,189,48
7,190,40
7,191,0
7,192,99
7,193,63
7,194,42
7,195,66
7,196,14
7,197,90
7,198,60
7,199,31
7,200,3
7,201,92
7,202,0
7,203,66
7,204,99
7,205,0
7,206,0
7,207,98
7,208,40
7,209,9
7,210,48
7,211,39
7,212,0
7,213,70
7,214,78
7,215,88
7,216,13
7,217,60
7,218,86
7,219,56
7,220,13
7,221,33
7,222,48
7,223,39
7,224,35
7,225,7
7,226,86
7,227,74
7,228,14
7,229,60
7,230,48
7,231,84
7,232,87
7,233,97
7,234,75
7,235,1
7,236,20
7,237,98
7,238,43
7,239,84
7,240,82
7,241,17
7,242,95
7,243,19
7,244,50
7,245,26
7,246,2
7,247,36
7,248,0
7,249,92
7,250,82
7,251,29
7,252,89
7,253,48
7,254,0
7,255,0
7,256,86
7,257,95
7,258,68
7,259,86
7,260,86
7,261,0
7,262,11
7,263,64
7,264,35
7,265,0
7,266,0
7,267,0
7,268,52
7,269,1
7,270,11
7,271,32
7,272,13
7,273,0
7,274,55
7,275,65
7,276,88
7,277,55
7,278,82
7,279,39
7,280,0
7,281,50
7,282,0
7,283,59
7,284,55
7,285,33
7,286,35
7,287,49
7,288,0
7,289,0
7,290,26
7,291,7
7,292,47
7,293,0
7,294,0
7,295,83
7,296,8
7,297,63
7,298,0
7,299,79
7,300,0
8,1,63
8,2,78
8,3,88
8,4,36
8,5,87
8,6,92
8,7,37
8,8,17
8,9,36
8,10,63
8,11,6
8,12,0
8,13,90
8,14,44
8,15,28
8,16,92
8,17,90
8,18,40
8,19,0
8,20,56
8,21,20
8,22,0
8,23,86
8,24,0
8,25,3
8,26,0
8,27,92
8,28,3
8,29,49
8,30,95
8,31,26
8,32,74
8,33,24
8,34,66
8,35,57
8,36,3
8,37,75
8,38,0
8,39,84
8,40,88
8,41,59
8,42,31
8,43,37
8,44,8
8,45,26
8,46,89
8,47,59
8,48,22
8,49,0
8,50,96
8,51,42
8,52,0
8,53,90
8,54,0
8,55,0
8,56,49
8,57,76
8,58,80
8,59,0
8,60,28
8,61,22
8,62,63
8,63,1
8,64,0
8,65,95
8,66,68
8,67,12
8,68,99
8,69,9
8,70,94
8,71,0
8,72,25
8,73,41
8,74,0
8,75,39
8,76,45
8,77,0
8,78,6
8,79,73
8,80,74
8,81,0
8,82,1
8,83,57
8,84,51
8,85,10
8,86,0
8,87,53
8,88,74
8,89,67
8,90,0
8,91,81
8,92,83
8,93,94
8,94,6
8,95,50
8,96,56
8,97,40
8,98,86
8,99,0
8,100,0
8,101,53
8,102,26
8,103,27
8,104,93
8,105,32
8,106,54
8,107,49
8,108,19
8,109,5
8,110,67
8,111,25
8,112,61
8,113,58
8,114,45
8,115,21
8,116,27
8,117,94
8,118,77
8,119,78
8,120,78
8,121,39
8,122,21
8,123,31
8,124,0
8,125,76
8,126,71
8,127,83
8,128,21
8,129,63
8,130,47
8,131,75
8,132,97
8,133,28
8,134,77
8,135,17
8,136,68
8,137,93
8,138,76
8,139,83
8,140,74
8,141,0
8,142,88
8,143,88
8,144,98
8,145,67
8,146,32
8,147,97
8,148,94
8,149,70
8,150,40
8,151,0
8,152,0
8,153,0
8,154,22
8,155,31
8,156,28
8,157,0
8,158,49
8,159,0
8,160,78
8,161,0
8,162,0
8,163,90
8,164,0
8,165,53
8,166,94
8,167,0
8,168,86
8,169,80
8,170,87
8,171,47
8,172,0
8,173,27
8,174,51
8,175,63
8,176,54
8,177,22
8,178,3
8,179,39
8,180,31
8,181,0
8,182,0
8,183,34
8,184,29
8,185,62
8,186,28
8,187,65
8,188,75
8,189,19
8,190,19
8,191,72
8,192,51
8,193,48
8,194,74
8,195,36
8,196,47
8,197,24
8,198,0
8,199,49
8,200,93
8,201,84
8,202,6
8,203,0
8,204,8
8,205,93
8,206,7
8,207,45
8,208,84
8,209,65
8,210,12
8,211,98
8,212,43
8,213,0
8,214,3
8,215,82
8,216,55
8,217,52
8,218,39
8,219,78
8,220,81
8,221,58
8,222,0
8,223,24
8,224,0
8,225,0
8,226,1
8,227,78
8,228,75
8,229,16
8,230,27
8,231,0
8,232,0
8,233,20
